"","logFC","logCPM","F","PValue","FDR","gene"
"MRPL22",-0.462890779984875,5.97649893449466,2.20937215655111,0.152773931477505,0.491046361907398,"MRPL22"
"FAM175B",-0.459989036535084,4.71050716210267,2.20755902087631,0.153009235958263,0.491046361907398,"FAM175B"
"HK1",0.58346158338578,5.65821077283706,2.20651573240085,0.153036129049731,0.491046361907398,"HK1"
"PLEKHO1",-0.443148986302492,6.97168247750321,2.20416882842235,0.153224723245734,0.491224351673987,"PLEKHO1"
"MBD2",-0.447113896594877,6.53467620854147,2.20134391499584,0.153477633417009,0.491562612786316,"MBD2"
"UFM1",-0.319896438775022,6.41498320891541,2.20001194130919,0.153596664645697,0.491562612786316,"UFM1"
"TMEM18",-0.8288003594258,2.98207041435457,2.1921622828523,0.153926683687742,0.492191908845554,"TMEM18"
"SCARNA21",-0.685152834828416,1.62458813326474,2.11064259220601,0.154296782390041,0.492279039364739,"SCARNA21"
"OTUD1",-0.510740307773139,5.63551247714493,2.19175897457981,0.154345644402981,0.492279039364739,"OTUD1"
"RAD51B",0.652196212655252,3.20556941883279,2.1914420251069,0.154354159497291,0.492279039364739,"RAD51B"
"KRT18P61",-0.84820037320849,2.57248428204922,2.16823988333489,0.154737234312962,0.493074606748557,"KRT18P61"
"GPX3",-0.625878315514706,4.59640182685817,2.18504602125139,0.15503532166301,0.4933920554009,"GPX3"
"MTRNR2L10",-0.713204036702045,2.48801807946457,2.16157535272788,0.155104277578603,0.4933920554009,"MTRNR2L10"
"RASGEF1A",0.468339811654295,4.96036571856197,2.1773603809699,0.155680040687096,0.494389021074506,"RASGEF1A"
"ZFAND2B",0.260364810309202,7.21560132613054,2.17663339132044,0.155685648370888,0.494389021074506,"ZFAND2B"
"NCOR2",-0.811862931549109,3.06613058514954,2.17167259126398,0.155931062967725,0.494475612381253,"NCOR2"
"MTO1",0.683752446064346,3.42687817399095,2.17366956362073,0.156110347747886,0.494475612381253,"MTO1"
"RP11-569A2.2",-0.861026048614333,2.07833914127695,2.12045878657664,0.156148871049011,0.494475612381253,"RP11-569A2.2"
"PPP4R1",-0.254014932725384,9.21982870530997,2.17006148498555,0.156278252400317,0.494475612381253,"PPP4R1"
"FUBP1",0.507388403536611,5.08832788756029,2.16947030306474,0.156382937574234,0.494475612381253,"FUBP1"
"SNORA70G",-0.639502117384282,2.2411696833393,2.13124783451227,0.156542414496692,0.494556086894516,"SNORA70G"
"TIMM21",-1.11690268300571,1.96599761884314,2.10428250552636,0.156715993905885,0.494596220736207,"TIMM21"
"OR7E140P",0.744171995567055,1.90162977488396,2.09990950816247,0.156955565993591,0.494596220736207,"OR7E140P"
"PDZD8",-0.396303332568172,6.65739385920503,2.1626368470106,0.156957228856937,0.494596220736207,"PDZD8"
"CTD-2349P21.10",-0.744478264827033,1.92248390633343,2.09889980099328,0.157209387334766,0.494640604403763,"CTD-2349P21.10"
"RN7SL587P",-0.889991550963944,1.78620343355095,2.0884225920057,0.157239411643798,0.494640604403763,"RN7SL587P"
"CTB-41I6.2",0.449640274325042,4.63473582500851,2.15747601977853,0.157525489701792,0.495118447188767,"CTB-41I6.2"
"ANKMY2",-0.564051160181795,4.44649648096016,2.15031006467319,0.158213748868036,0.496858496445151,"ANKMY2"
"SLC25A11",0.61812943719974,6.23536635305313,2.14707141384691,0.158388924805458,0.496985656915084,"SLC25A11"
"UIMC1",-0.264995867091571,8.56866393469306,2.14163304055759,0.158882680286824,0.498111376600152,"UIMC1"
"CCDC28B",-0.779280792973337,1.83872150799991,2.07172670457437,0.159231828459329,0.498782213085675,"CCDC28B"
"DLGAP1-AS1",-0.431035590078746,5.47658924498,2.1360361754358,0.159425895537479,0.498946240390246,"DLGAP1-AS1"
"ARID2",0.459907298243038,5.18948435486162,2.13484232157834,0.159554624298236,0.498946240390246,"ARID2"
"MED7",-0.377581158381058,6.87068751031213,2.13251390519534,0.159731534953565,0.499058146057059,"MED7"
"ADIPOR1",0.277332065390318,10.9801500691213,2.129669668475,0.159993668594836,0.499058146057059,"ADIPOR1"
"GPANK1",0.373077973324474,6.10154019011623,2.12773834559718,0.16018387414846,0.499058146057059,"GPANK1"
"CTD-2232E5.2",-0.638883071648099,2.6140604492677,2.11182148884507,0.160339442356321,0.499058146057059,"CTD-2232E5.2"
"RP11-407N17.5",-0.804419813815802,1.97586223738842,2.069893136561,0.160408513081944,0.499058146057059,"RP11-407N17.5"
"NBEAL1",0.939561900266148,2.19245623899346,2.07997771132408,0.160529550621642,0.499058146057059,"NBEAL1"
"SERPINB8",0.446534048027426,5.36822213254559,2.12214961428769,0.160728843655546,0.499058146057059,"SERPINB8"
"C1orf43",-0.282520920210159,8.26942888685115,2.12108048115997,0.160798193640911,0.499058146057059,"C1orf43"
"DIABLO",-0.629152684257349,3.04387099455504,2.11797183237772,0.160970022734804,0.499058146057059,"DIABLO"
"IRF1",0.431107909181447,10.198116581747,2.11879638238145,0.161012137742188,0.499058146057059,"IRF1"
"PEX19",0.484194209893684,5.53133605491291,2.11835946654264,0.161078117060693,0.499058146057059,"PEX19"
"SHOC2",0.297659852664461,9.71847856266476,2.11596315603541,0.16127881776959,0.499260769773311,"SHOC2"
"POLG2",-0.589090767659227,3.78064067367998,2.11732097109639,0.161416360856441,0.499267704576922,"POLG2"
"RPS29",-0.464583784961074,4.33149202478506,2.11299999178934,0.161710612550479,0.499758928233891,"RPS29"
"PRKAB1",0.440460358782917,6.65781144857017,2.10912287751285,0.161929289016878,0.500015963575131,"PRKAB1"
"ACYP2",-0.450659857624343,3.86337395852453,2.10984646788468,0.162111904021669,0.500161309230735,"ACYP2"
"SNHG5",-0.624928448610083,3.55265800218175,2.10592594532257,0.162490936906234,0.500171595933619,"SNHG5"
"LRRC37B",-0.526716697105956,3.85839805265622,2.1055272531087,0.162520059860388,0.500171595933619,"LRRC37B"
"SGSM2",0.709685017486176,2.81285816816718,2.09388030654939,0.162521881713932,0.500171595933619,"SGSM2"
"PGAM1",0.313935204391831,7.24760377020153,2.09827666905683,0.162957692974762,0.500561137955651,"PGAM1"
"TGFA",0.396637805391363,6.52230459202446,2.09813188895567,0.162974707404701,0.500561137955651,"TGFA"
"RP11-468E2.4",-0.654487859207893,4.54661856422072,2.09828529642469,0.163072120688581,0.500561137955651,"RP11-468E2.4"
"CHCHD2",-0.254376520242623,7.2085821138056,2.09583039438516,0.163191070179038,0.500561137955651,"CHCHD2"
"LRR1",-0.558067999589388,4.71298207908957,2.0888965458198,0.163942398386016,0.502448048209635,"LRR1"
"DNAH17",-0.395822945622556,5.20628790333296,2.08678993480263,0.164094365048698,0.502491859211335,"DNAH17"
"FNIP1",0.419318927695492,8.62681875831711,2.08281195185021,0.164439783105392,0.502491859211335,"FNIP1"
"GNAL",-0.61826758528202,2.93747165289944,2.07897270581498,0.164484798814837,0.502491859211335,"GNAL"
"ERN1",-0.536571167788429,6.55803636653303,2.08083341686904,0.164635523127679,0.502491859211335,"ERN1"
"PDLIM7",0.396579090724376,8.35152804792957,2.08076557244908,0.164637576635909,0.502491859211335,"PDLIM7"
"RBM6",-0.294974242550076,6.46092845497107,2.07888027872375,0.164824756261474,0.50252317561654,"RBM6"
"LRCH4",0.93258612228638,2.03159376512411,2.02518380612819,0.164920207499087,0.50252317561654,"LRCH4"
"TMED10",-0.361931578514024,8.70849844472386,2.07502139629237,0.165193409192532,0.502940329967361,"TMED10"
"ZNF407",-0.475598921714714,4.46925950505322,2.07470646330842,0.165348082587706,0.502996228152215,"ZNF407"
"FCHSD1",0.509146466758659,3.49098204953576,2.07410287151749,0.16551243560025,0.503081455819541,"FCHSD1"
"TFB1M",-0.625120407660413,3.96144723485642,2.07100821705816,0.165816037160231,0.50358944619033,"TFB1M"
"ATXN2",-0.442015875088124,4.88564675068962,2.06713968737666,0.166024773880629,0.503808729950263,"ATXN2"
"RPS26",-0.360761883569761,5.20275650429222,2.06192561305896,0.166507510309621,0.504858433066969,"RPS26"
"WBP4",-0.344122386451713,6.47073203557335,2.05840386755366,0.166820330997375,0.505098790048716,"WBP4"
"MSRB3",0.51374361111603,4.97551131556621,2.05856310292153,0.166860548799291,0.505098790048716,"MSRB3"
"RELT",-0.394027140788475,5.52256964263939,2.05477058091796,0.167194847288689,0.505695890569887,"RELT"
"LY6G5C",0.719411762087031,2.34285796312203,2.02097499516084,0.167676394268333,0.506172735189691,"LY6G5C"
"SRI",0.3189014164265,8.41252264954986,2.04950228592141,0.167692163768866,0.506172735189691,"SRI"
"BEND7",-0.617602724584922,3.57295566781952,2.05145352066022,0.167764025782383,0.506172735189691,"BEND7"
"HIST1H2BK",0.32166782709422,5.2271849389312,2.04524966832142,0.168150168727228,0.506400565121784,"HIST1H2BK"
"FOXO3",-0.324042520328928,7.12232910735537,2.04394822704949,0.168243510888753,0.506400565121784,"FOXO3"
"RP11-290F5.1",-0.605851716596136,3.59530903708539,2.04603250894975,0.168303437428577,0.506400565121784,"RP11-290F5.1"
"RP11-53B2.6",-0.840301992084791,1.96107752814053,1.98874742301146,0.168448028515408,0.506400565121784,"RP11-53B2.6"
"TAX1BP1",-0.256198978807727,10.2170211972168,2.04108610092975,0.168525716522913,0.506400565121784,"TAX1BP1"
"TCHP",-0.44198051910146,4.27250768250876,2.03797907336204,0.168997887362962,0.507406187444531,"TCHP"
"MSL1",-0.241305513238824,10.0378641292259,2.03320550943677,0.169311349486775,0.507934048460326,"MSL1"
"SSU72",-0.252980437299289,8.83587221873705,2.02906523572389,0.169726014265471,0.508063546535799,"SSU72"
"AMZ2",-0.259840804151444,7.73282637770484,2.028430390242,0.16979045305837,0.508063546535799,"AMZ2"
"TIMM23",-0.467910167079848,5.50610071781078,2.02834657395949,0.16982192988711,0.508063546535799,"TIMM23"
"BRWD3",-0.354169313295924,5.70183157106288,2.02629890827019,0.170020550599627,0.508063546535799,"BRWD3"
"C5orf22",0.587989389473176,4.60418796082801,2.0270013853813,0.170042948501819,0.508063546535799,"C5orf22"
"TPT1-AS1",-0.455121374265315,3.45002598667222,2.02514545903695,0.170384003179308,0.508256644655172,"TPT1-AS1"
"STK19",-0.403535075112946,5.07295121007304,2.0211216087623,0.170571633241212,0.508256644655172,"STK19"
"LL22NC03-80A10.6",-0.867377363456232,1.89225374717186,1.96198938195135,0.170737304733254,0.508256644655172,"LL22NC03-80A10.6"
"MAP3K2",-0.333277916507693,8.8920566042279,2.01875765806232,0.170763471826666,0.508256644655172,"MAP3K2"
"ANKIB1",-0.619002572688208,4.11492839517173,2.02005088487486,0.170834489033228,0.508256644655172,"ANKIB1"
"PFKFB3",0.458244028910389,6.45957414568564,2.01712703357089,0.170934009760723,0.508256644655172,"PFKFB3"
"STAM",0.409916580938233,5.19919450886918,2.01309506157654,0.171377361728709,0.508459885545066,"STAM"
"PARP4",0.385012202108588,7.57448675799755,2.01147864743246,0.171501784618806,0.508459885545066,"PARP4"
"CTB-89H12.4",-0.402504624635086,4.84138923563525,2.01201670269735,0.171514614630091,0.508459885545066,"CTB-89H12.4"
"ESYT1",-0.684502929958516,3.56275567509627,2.01345883061084,0.171553538618864,0.508459885545066,"ESYT1"
"NHSL2",-0.319377072295525,8.16195682347855,2.00795886387133,0.171859265848035,0.50852630073327,"NHSL2"
"SLC12A2",1.0182021732228,1.77463208832467,1.94449743477923,0.171917653924681,0.50852630073327,"SLC12A2"
"MICD",-0.904297140651403,1.7297745858998,1.94049536272945,0.172041602949556,0.50852630073327,"MICD"
"HSPD1",-0.344161384964723,5.75159255933613,2.0054770319343,0.172127195017847,0.50852630073327,"HSPD1"
"SERINC5",0.595076949487902,5.87066024023077,2.00395808590961,0.172281937514001,0.508576279541332,"SERINC5"
"TRAPPC3",-0.241729873354644,8.53755061116579,2.0018906763675,0.172478366955182,0.508749139939747,"TRAPPC3"
"POLR2J",-0.325700691682126,7.83131941072976,1.99544082011576,0.173139828549153,0.509315351238541,"POLR2J"
"RP11-549J18.1",-0.704166702312913,2.68925083595114,1.98515035825798,0.173147524197325,0.509315351238541,"RP11-549J18.1"
"RP11-245D16.4",-0.762482988066308,2.09824962507036,1.95286125556458,0.173216282124506,0.509315351238541,"RP11-245D16.4"
"MED31",-0.345536488996603,5.59167215302917,1.99389686981757,0.173317826563654,0.509315351238541,"MED31"
"TCEAL8",-0.739014897029744,2.87278413927816,1.98682246078917,0.173526480045237,0.509315351238541,"TCEAL8"
"PIBF1",-0.554776660572466,4.16420246391962,1.99302176066036,0.173576879907775,0.509315351238541,"PIBF1"
"MXD3",0.346639415395645,6.28978269348126,1.99067850235037,0.173636507278614,0.509315351238541,"MXD3"
"FBXO7",0.388205432004662,6.24196601057988,1.98912102094396,0.173797890311402,0.509383808776072,"FBXO7"
"AK6",-0.654483929420139,3.60566699819186,1.98450068999421,0.174529776063356,0.511043075191428,"AK6"
"RHNO1",-0.840172781920482,2.73326220200924,1.96949328077554,0.174796467873184,0.511043075191428,"RHNO1"
"PHF5A",0.80469244241784,3.69265383978815,1.97967354203165,0.174977174532898,0.511043075191428,"PHF5A"
"FEZ2",-0.538785901530715,5.02457627055338,1.97813585564536,0.174981274712224,0.511043075191428,"FEZ2"
"FCHO2",-0.375504460466464,6.84113668174063,1.97693405481658,0.17505648971327,0.511043075191428,"FCHO2"
"PIGB",-0.413386380707017,8.41446219019236,1.97403093268362,0.175356722271708,0.511197800294956,"PIGB"
"MED17",-0.291632076393293,6.82282313777532,1.97376909948477,0.175386562377619,0.511197800294956,"MED17"
"RTN3P1",0.536273244232342,2.39865307941556,1.94531401433692,0.176031409104442,0.512326023774952,"RTN3P1"
"TXNL1",-0.309873385755844,7.94084125946571,1.96739331120752,0.176051327411013,0.512326023774952,"TXNL1"
"TACO1",-0.637442792887052,2.65666432864404,1.9519140356718,0.176554994826108,0.513386864387973,"TACO1"
"ARL11",0.305977214069452,7.81429858087346,1.96099637121253,0.176724028239282,0.513473751340905,"ARL11"
"SNAP47",0.684195282756839,3.62286296234715,1.9594825704545,0.177103772273792,0.514172242085202,"SNAP47"
"SLC35B3",-0.36572005142793,5.41972540047219,1.95429483899022,0.17745744851444,0.514786270872854,"SLC35B3"
"ZNF106",0.27841243382294,9.25320640178566,1.95205844397533,0.177667991367128,0.514786270872854,"ZNF106"
"GNPDA1",-0.663318954894293,3.92704240607616,1.95330676160798,0.177773702026979,0.514786270872854,"GNPDA1"
"RANGAP1",-0.754619807032379,2.48371803798037,1.93205569821993,0.177873304976393,0.514786270872854,"RANGAP1"
"SNX2",-0.333712284056091,10.0607937165046,1.94763216772187,0.178138201925421,0.51506267994947,"SNX2"
"RP11-631M6.2",-0.708631828900194,2.25622867801247,1.91655172825976,0.178277922427394,0.51506267994947,"RP11-631M6.2"
"REV3L",-0.423486847239808,5.28527451713004,1.94153192294188,0.17882213497191,0.51506267994947,"REV3L"
"HIST1H1C",-0.356156316477847,7.65343515693989,1.94025981858805,0.178925875858878,0.51506267994947,"HIST1H1C"
"WDFY4",-0.452549789246375,4.61136078599828,1.93905682390308,0.179152604256207,0.51506267994947,"WDFY4"
"IMPDH1",0.509322774966236,7.30375098137267,1.93690455768119,0.179286075768657,0.51506267994947,"IMPDH1"
"NF1",-0.397108911783377,5.5293388944662,1.93528059648054,0.179480885162382,0.51506267994947,"NF1"
"RP1-34L19.1",-0.624398902445727,3.27945986967251,1.93563062337326,0.179571337678269,0.51506267994947,"RP1-34L19.1"
"AGFG1",0.528755923354093,6.7153987987628,1.93353892925806,0.179649850850612,0.51506267994947,"AGFG1"
"POLR2A",-0.324459632122292,7.00189916030965,1.93284410121491,0.179722938856449,0.51506267994947,"POLR2A"
"DHRSX",0.311986205985267,7.11700032995305,1.92812709646476,0.18023078087346,0.51506267994947,"DHRSX"
"ARF3",-0.390761373300671,5.64599373189706,1.92807970607685,0.180252331177166,0.51506267994947,"ARF3"
"CH17-340M24.3",-0.668847541263452,2.32010858635538,1.9013336443775,0.180391775858656,0.51506267994947,"CH17-340M24.3"
"INTS6-AS1",-0.52257808943954,3.80920041268167,1.92866095945209,0.180430274238199,0.51506267994947,"INTS6-AS1"
"HERC4",-0.241705025887225,7.54305494858243,1.92618526029648,0.180439704808302,0.51506267994947,"HERC4"
"RNASEH1",-0.549932554515851,3.71207221928369,1.92769936027825,0.180544477935104,0.51506267994947,"RNASEH1"
"RFWD2",-0.273026706435914,8.38776221087355,1.92310789577943,0.18077209236467,0.51506267994947,"RFWD2"
"GZMA",-0.769481525795758,3.0859362146237,1.92010265763968,0.180959214480736,0.51506267994947,"GZMA"
"KIN",-0.256835465044395,6.88599576267906,1.91902331032359,0.181217480117278,0.51506267994947,"KIN"
"CXorf38",-0.291760754074625,7.8867767736137,1.91891475240554,0.181227252600512,0.51506267994947,"CXorf38"
"MRPL40",-0.606722846562186,3.18670968614755,1.91877411488787,0.181311400361818,0.51506267994947,"MRPL40"
"ATP11A-AS1",0.652925066020919,2.55297298131528,1.90228393476851,0.181319870356241,0.51506267994947,"ATP11A-AS1"
"RALA",-0.329405087651609,5.2902100263294,1.91759932974903,0.181401741476347,0.51506267994947,"RALA"
"HCG27",-0.503924772194316,6.39442170358394,1.91709087577055,0.181431125064179,0.51506267994947,"HCG27"
"ARF6",0.329524929348063,7.52482824997076,1.91679376384788,0.181458396730165,0.51506267994947,"ARF6"
"NNT",0.852128223239693,3.60932917331205,1.91622500708871,0.181693910123938,0.515160666059758,"NNT"
"ELP2",-0.690526344829872,3.8123609693009,1.91621181881338,0.181773533373518,0.515160666059758,"ELP2"
"HIST1H3H",0.574075778740313,5.42599600105887,1.91290017725651,0.181911747391833,0.515160666059758,"HIST1H3H"
"KIAA0141",-0.575656519476252,4.63805191428773,1.91042783728213,0.182250193084201,0.515552421310366,"KIAA0141"
"NCSTN",0.537516872582842,7.93094123942771,1.90868199485815,0.182343835402016,0.515552421310366,"NCSTN"
"CEP85L",-0.425380078365573,5.5419827712698,1.90594890371492,0.182664620343365,0.515552421310366,"CEP85L"
"ING3",-0.311268920796388,8.36677986979837,1.90530919539918,0.182713331737712,0.515552421310366,"ING3"
"RP11-324I22.4",-0.790105841889758,2.12666222324287,1.86768777039578,0.182748663163674,0.515552421310366,"RP11-324I22.4"
"CASC1",-0.62706067423283,2.56757345397745,1.8903223896355,0.182900664665368,0.515587053181978,"CASC1"
"NEDD4",0.845598149361203,3.1522437067395,1.89595479755502,0.183548575834668,0.516920838443706,"NEDD4"
"RPRD1A",-0.470108677207186,5.76237784465804,1.8969059265097,0.183653988943008,0.516920838443706,"RPRD1A"
"DUSP23",-0.34348110687923,6.65618390312477,1.8942580725017,0.183934946580427,0.517218967247827,"DUSP23"
"FAM46A",0.379434771468936,6.11726103873271,1.89266878524071,0.184116505931288,0.517218967247827,"FAM46A"
"MLX",0.333029960816273,8.33656165315716,1.89098901436071,0.184293895081888,0.517218967247827,"MLX"
"RFLNB",0.527497180272872,8.84375684592727,1.88868534205565,0.184549414351858,0.517218967247827,"RFLNB"
"PTER",-0.613123294745088,3.8537641581726,1.89052186294605,0.184595078521653,0.517218967247827,"PTER"
"PSMD4",-0.319485591927103,10.686772578598,1.88705527666444,0.184730427268586,0.517218967247827,"PSMD4"
"SGSM3",0.5547077787702,3.45224323890363,1.88743292993763,0.184889633343604,0.517218967247827,"SGSM3"
"TUG1",-0.351575991535498,6.35367641062917,1.88419791965107,0.185055100252998,0.517218967247827,"TUG1"
"ZKSCAN3",0.760126267980564,2.33237885375252,1.8579864700888,0.185083390887408,0.517218967247827,"ZKSCAN3"
"C1orf123",-0.395189696992543,5.48166183060297,1.88340181787811,0.185161586919886,0.517218967247827,"C1orf123"
"RP11-354E23.4",-0.633421933526267,1.79409820516375,1.82480169076873,0.185442675910325,0.517612310218683,"RP11-354E23.4"
"GM2A",0.828327723842586,4.40468833442889,1.87533991969483,0.18619204294915,0.51927719128199,"GM2A"
